9	Agosta	F	eu
5	Agosti	M	eu
9	Agostinho	M	eu
78	Agostini	M	eu
4	Agostinis	M	eu
6	Agostino	M	eu
3	Agosto	M	eu
7	Agot	M	eu
3	Agoulon	M	eu
3	Agoumellah	M	eu
3	Agoumimelcha	F	eu
3	Agouram	M	eu
3	Agoutin	M	eu
3	Agrafeil	M	eu
3	Agrain	M	eu
3	Agranier	M	eu
7	Agrapart	M	eu
4	Agre	F	eu
3	Agrebi	M	eu
3	Agredano	M	eu
7	Agresti	M	eu
3	Agret	M	eu
8	Agricole	F	eu
3	Agrinier	M	eu
10	Aguado	M	eu
5	Agudo	M	eu
3	Aguejgual	M	eu
5	Agueni	M	eu
18	Aguer	M	eu
13	Aguera	F	eu
3	Aguercif	M	eu
4	Aguero	M	eu
26	Aguerre	F	eu
7	Aguesse	F	eu
4	Aguettant	M	eu
5	Aguettaz	M	eu
4	Agugliaro	M	eu
6	Aguiar	M	eu
5	Aguie	F	eu
9	Aguila	F	eu
52	Aguilar	M	eu
21	Aguilera	F	eu
4	Aguili	M	eu
17	Aguillon	M	eu
13	Aguinet	M	eu
4	Aguir	M	eu
33	Aguirre	F	eu
3	Aguiton	M	eu
14	Agulhon	M	eu
22	Agullo	M	eu
5	Agusti	M	eu
6	Agustin	M	eu
9	Agut	M	eu
3	Aguttes	M	eu
3	Ah Hon	M	eu
3	Ah Mouck	M	ar
3	Ah Tec	M	ar
5	Ah-Sing	M	ar
4	Ahallal	M	ar
57	Ahamada	F	ar
3	Ahamada Saïd	M	ar
44	Ahamadi	M	ar
16	Ahamed	M	ar
3	Ahang	M	ar
3	Aharfi	M	ar
3	Ahehehinnou	M	eu
3	Ahier	M	eu
4	Ahil	M	ar
4	Ahlalouch	M	ar
9	Ahmad	M	ar
4	Ahmad Zai	M	ar
6	Ahmadi	M	ar
7	Ahmadzai	M	ar
146	Ahmed	M	ar
3	Ahmed Ali	M	ar
3	Ahmed Benabad	M	ar
3	Ahmed Chaouch	M	ar
5	Ahmedi	M	ar
4	Ahmeti	M	ar
3	Ahmetovic	M	ar
3	Ahn	M	ar
5	Ahnou	M	eu
3	Aholou	M	eu
4	Ahouansou	M	eu
3	Ahr	M	ar
3	Aïach	M	eu
3	Aïassa	F	eu
9	Aïcardi	M	eu
4	Aïch	M	eu
7	Aïche	F	eu
4	Aïchelbaum	M	eu
6	Aïchi	M	eu
3	Aïchouch	M	eu
7	Aïchour	M	eu
7	Aïd	M	eu
9	Aïdan	M	eu
9	Aïdara	F	eu
3	Aïdel	M	eu
10	Aïdi	M	eu
7	Aïdoudi	M	eu
20	Aïello	M	eu
3	Aïffa	F	eu
10	Aïgle	F	eu
3	Aïglemont	M	eu
3	Aïglin	M	eu
4	Aïglon	M	eu
3	Aïgoin	M	eu
3	Aïgon	M	eu
4	Aïgoun	M	eu
3	Aïgret	M	eu
3	Aïgrot	M	eu
3	Aïgueperse	F	eu
7	Aïguier	M	eu
5	Aïguillon	M	eu
3	Aïkhenbaum	M	eu
5	Aïlhaud	M	eu
24	Aillaud	M	eu
3	Aillères	M	eu
3	Ailléry	M	eu
14	Aillet	M	eu
5	Aillot	M	eu
13	Ailloud	M	eu
7	Aim	M	eu
4	Aimable	F	eu
22	Aimar	M	eu
16	Aimard	M	eu
3	Aimasso	M	eu
54	Aime	M	eu
4	Aimène	F	eu
3	Aimes	M	eu
4	Aimeur	M	eu
8	Aimon	M	eu
4	Aimond	M	eu
5	Aïn	M	eu
4	Aïnardi	M	eu
4	Aïnciart	M	eu
5	Aïneto	M	eu
3	Aïnoza	F	eu
3	Aïnsworth	M	eu
3	Aïouaz	M	eu
3	Aïral	M	eu
10	Aïraud	M	eu
13	Aïrault	M	eu
7	Aïres	M	eu
6	Aïriau	M	eu
3	Aïroldi	M	eu
13	Aïssa	F	ar
18	Aïssani	M	ar
63	Aïssaoui	M	ar
3	Aïssaoui Hasnaoui	M	ar
10	Aïssat	M	ar
3	Aïssi	M	eu
3	Aïssiou	M	eu
6	Aïssou	M	eu
3	Aït Ahmed	M	eu
6	Aït Aissa	F	eu
6	Aït Ali	M	eu
3	Aït Alla	F	eu
4	Aït Amer	M	eu
3	Aït Braham	M	eu
4	Aït Brahim	M	eu
3	Aït Chérif	M	eu
5	Aït Dahmane	F	eu
3	Aït Faska	F	eu
3	Aït Gougam	M	eu
3	Aït Haddouch	M	eu
3	Aït Hamadouche	F	eu
4	Aït Hammou	M	eu
4	Aït Hamou	M	eu
4	Aït Ichou	M	eu
3	Aït Lahcen	M	eu
3	Aït Mehdi	M	eu
4	Aït Mokhtar	M	eu
6	Aït Ouali	M	eu
5	Aït Ouarab	M	eu
9	Aït Saïd	M	eu
5	Aït Taleb	M	eu
6	Aït Yahia	F	eu
4	Aït-Idir	M	eu
4	Aït-Tayeb	M	eu
4	Aïtelli	M	eu
4	Aïtken	M	eu
4	Aïzac	M	eu
4	Aïzier	M	eu
3	Aïzpurua	F	eu
3	Ajagamelle	F	eu
6	Ajalbert	M	eu
3	Ajaoun	M	eu
5	Ajas	M	eu
4	Ajasse	F	eu
12	Ajavon	M	eu
6	Ajili	M	eu
3	Ajmar	M	eu
5	Ajmi	M	eu
3	Ajorque	F	eu
3	Ajouaoui	M	eu
3	Ajour	M	eu
5	Ajoux	F	eu
3	Ajroud	M	eu
3	Ajzenberg	M	eu
11	Aka	F	ar
4	Akaaboune	F	ar
8	Akakpo	M	eu
3	Akalai	M	ar
5	Akan	M	ar
3	Akbaba	F	ar
4	Akbal	M	ar
11	Akbaraly	F	eu
5	Akbari	M	ar
3	Akbas	M	eu
3	Akbi	M	ar
4	Akbulut	M	ar
3	Akchiche	F	ar
8	Akdag	M	ar
4	Akdemir	M	ar
3	Akdeniz	M	ar
3	Akdim	M	ar
3	Ake	M	ar
5	Akel	M	eu
3	Akerman	M	ar
5	Akgun	M	ar
3	Akhmadov	F	ar
4	Akhoun	M	ar
3	Akhtar	M	ar
3	Akian	M	ar
3	Akif	M	ar
3	Akiki	M	ar
8	Akil	M	ar
5	Akilal	M	ar
7	Akin	M	eu
4	Akinci	M	ar
8	Akkache	F	ar
4	Akkal	M	ar
5	Akkaoui	M	ar
10	Akkari	M	ar
4	Akkaya	F	ar
8	Akkouche	F	ar
5	Akkus	M	eu
4	Akl	M	ar
16	Akli	M	ar
12	Aknin	M	eu
9	Aknine	F	ar
3	Aknouche	F	ar
6	Ako	M	eu
3	Akodad	M	ar
3	Akoone	F	ar
3	Akopian	M	ar
3	Akopoff	M	ar
4	Akoudad	M	ar
6	Akoun	M	ar
3	Akpinar	M	ar
3	Akrich	M	ar
